Date,Service Category,Marketing Channel,Season,Customer Type,Ad Spend,Conversions,Daily Revenue,Year,Month,Day,DayOfWeek,ROI,Profit,Conversion Rate
2025-02-11,Cookie,Instagram,Summer,New,125.58,10,381.66,2025,2,11,1,2.039178213091257,256.08000000000004,0.0796305144131231
2024-08-01,Cookie,In-store Promo,Winter,Returning,22.59,5,167.15,2024,8,1,3,6.399291722000886,144.56,0.2213368747233289
2024-10-09,Cookie,Instagram,Summer,Returning,145.44,2,58.69,2024,10,9,2,-0.596465896589659,-86.75,0.013751375137513752
2025-04-07,Bread,Instagram,Winter,New,169.44,2,46.28,2025,4,7,0,-0.7268649669499527,-123.16,0.011803588290840416
2024-05-25,Bread,In-store Promo,Spring,Returning,47.72,10,426.63,2024,5,25,5,7.940276613579211,378.90999999999997,0.2095557418273261
2025-01-14,Cupcake,Local Magazine,Spring,Returning,77.69,1,31.75,2025,1,14,1,-0.5913244947869739,-45.94,0.012871669455528383
2024-10-08,Cookie,In-store Promo,Summer,Returning,35.88,9,315.83,2024,10,8,1,7.802396878483834,279.95,0.2508361204013378
2024-07-25,Cake,Instagram,Fall,New,148.6,10,155.78,2024,7,25,3,0.04831763122476452,7.180000000000007,0.06729475100942127
2024-06-15,Bread,In-store Promo,Summer,New,86.09,3,115.33,2024,6,15,5,0.33964455802067595,29.239999999999995,0.034847252874898364
2024-09-07,Cupcake,Instagram,Spring,Returning,147.94,4,183.46,2024,9,7,5,0.24009733675814526,35.52000000000001,0.027037988373665
2024-11-13,Cookie,Local Magazine,Fall,New,188.1,10,436.63,2024,11,13,2,1.3212652844231791,248.53,0.0531632110579479
2025-02-11,Cookie,In-store Promo,Summer,New,99.52,4,137.46,2025,2,11,1,0.3812299035369776,37.94000000000001,0.04019292604501608
2024-09-17,Cupcake,Instagram,Spring,New,114.41,6,136.41,2024,9,17,1,0.1922908836640154,22.0,0.052442968272004196
2024-12-04,Cake,Local Magazine,Winter,Returning,81.59,6,273.87,2024,12,4,2,2.356661355558279,192.28,0.07353842382644932
2024-07-07,Cake,In-store Promo,Fall,Returning,190.75,6,210.61,2024,7,7,6,0.1041153342070774,19.860000000000014,0.03145478374836173
2024-09-16,Cake,Google Maps,Spring,Returning,37.77,10,243.46,2024,9,16,0,5.445856499867619,205.69,0.2647603918453799
2025-03-10,Cupcake,Local Magazine,Fall,Returning,129.82,5,32.8,2025,3,10,0,-0.7473424741950393,-97.02,0.03851486673856109
2024-07-01,Cupcake,Instagram,Fall,Returning,106.21,9,324.78,2024,7,1,0,2.0579041521513983,218.57,0.08473778363619246
2025-02-17,Cake,In-store Promo,Summer,Returning,32.73,8,327.42,2025,2,17,0,9.003666361136572,294.69,0.24442407577146352
2025-02-19,Cupcake,In-store Promo,Summer,New,187.62,2,68.37,2025,2,19,2,-0.635593220338983,-119.25,0.010659844366272252
2024-07-24,Cookie,Google Maps,Fall,New,176.97,8,285.78,2024,7,24,2,0.6148499745719612,108.80999999999997,0.04520540204554444
2025-04-04,Cupcake,Instagram,Winter,New,20.95,8,250.07,2025,4,4,4,10.936515513126492,229.12,0.3818615751789976
2025-04-26,Cookie,Local Magazine,Winter,Returning,120.66,1,10.94,2025,4,26,5,-0.9093320072932206,-109.72,0.00828775070445881
2024-12-11,Cake,Instagram,Winter,New,113.98,5,220.45,2024,12,11,2,0.9341112475872958,106.46999999999998,0.043867345148271626
2025-04-07,Bread,Local Magazine,Winter,New,50.69,8,342.86,2025,4,7,0,5.763858749260209,292.17,0.1578220556322746
2025-04-06,Cupcake,In-store Promo,Winter,Returning,154.72,4,185.34,2025,4,6,6,0.19790589451913138,30.620000000000005,0.025853154084798345
2024-08-30,Cupcake,Local Magazine,Winter,New,22.39,1,21.29,2024,8,30,4,-0.04912907548012512,-1.1000000000000014,0.044662795891022775
2025-03-06,Cookie,Google Maps,Fall,Returning,16.46,9,215.19,2025,3,6,3,12.07351154313487,198.73,0.5467800729040097
2024-07-04,Cupcake,In-store Promo,Fall,New,132.19,10,266.79,2024,7,4,3,1.0182313336863607,134.60000000000002,0.07564868749527195
2024-10-18,Bread,Instagram,Summer,Returning,152.61,8,156.58,2024,10,18,4,0.026014022672170883,3.969999999999999,0.05242120437717056
2024-08-21,Cake,Local Magazine,Winter,Returning,113.45,4,117.96,2024,8,21,2,0.039753195240193835,4.509999999999991,0.03525782282944028
2025-02-05,Cookie,Instagram,Summer,Returning,131.22,5,77.95,2025,2,5,2,-0.4059594573997866,-53.269999999999996,0.03810394756896814
2025-04-12,Cookie,In-store Promo,Winter,New,38.04,8,286.4,2025,4,12,5,6.528916929547844,248.35999999999999,0.2103049421661409
2025-01-17,Cupcake,Local Magazine,Spring,New,68.17,2,20.12,2025,1,17,4,-0.7048555082881032,-48.05,0.029338418659234266
2024-12-22,Bread,Local Magazine,Winter,Returning,47.8,10,281.77,2024,12,22,6,4.894769874476987,233.96999999999997,0.2092050209205021
2025-03-18,Cookie,Instagram,Fall,Returning,63.56,5,26.74,2025,3,18,1,-0.5792951541850221,-36.82000000000001,0.07866582756450598
2024-05-09,Bread,In-store Promo,Spring,Returning,78.45,10,198.24,2024,5,9,3,1.5269598470363288,119.79,0.12746972594008923
2024-05-23,Cookie,In-store Promo,Spring,Returning,37.25,1,39.98,2024,5,23,3,0.07328859060402676,2.729999999999997,0.026845637583892617
2024-09-29,Cookie,Instagram,Spring,New,107.49,3,98.13,2024,9,29,6,-0.08707786770862405,-9.36,0.027909572983533353
2024-10-08,Bread,Instagram,Summer,Returning,139.72,8,111.33,2024,10,8,1,-0.20319209848267966,-28.39,0.0572573718866304
2025-01-16,Bread,Local Magazine,Spring,New,135.41,9,431.54,2025,1,16,3,2.1869138172956206,296.13,0.06646481057528986
2024-09-07,Cupcake,Google Maps,Spring,New,199.94,5,63.64,2024,9,7,5,-0.681704511353406,-136.3,0.025007502250675204
2024-05-09,Cookie,Google Maps,Spring,Returning,183.66,4,146.14,2024,5,9,3,-0.20429053686159213,-37.52000000000001,0.021779374931939453
2024-06-07,Cupcake,Instagram,Summer,Returning,198.67,6,78.37,2024,6,7,4,-0.6055267529068303,-120.29999999999998,0.0302008355564504
2024-11-22,Bread,In-store Promo,Fall,New,115.0,2,28.99,2024,11,22,4,-0.7479130434782609,-86.01,0.017391304347826087
2024-09-17,Cookie,In-store Promo,Spring,Returning,107.65,4,119.81,2024,9,17,1,0.11295866233163025,12.159999999999997,0.03715745471435206
2024-12-01,Cupcake,In-store Promo,Winter,Returning,170.72,5,197.12,2024,12,1,6,0.154639175257732,26.400000000000006,0.02928772258669166
2024-09-13,Cake,Google Maps,Spring,Returning,81.02,4,74.68,2024,9,13,4,-0.07825228338681794,-6.339999999999989,0.04937052579609973
2025-01-27,Cookie,Local Magazine,Spring,Returning,164.38,7,55.4,2025,1,27,0,-0.6629760311473415,-108.97999999999999,0.04258425599221317
2024-06-28,Cupcake,Instagram,Summer,Returning,59.91,6,275.62,2024,6,28,4,3.6005675179435825,215.71,0.10015022533800702
2025-02-13,Cake,In-store Promo,Summer,Returning,82.06,5,198.21,2025,2,13,3,1.415427735803071,116.15,0.06093102607847916
2024-10-13,Bread,In-store Promo,Summer,New,167.02,8,216.44,2024,10,13,6,0.2958927074601843,49.41999999999999,0.047898455274817384
2024-10-27,Cookie,Local Magazine,Summer,New,170.72,4,102.65,2024,10,27,6,-0.39872305529522023,-68.07,0.023430178069353328
2025-02-18,Cookie,In-store Promo,Summer,Returning,33.95,5,199.22,2025,2,18,1,4.868041237113401,165.26999999999998,0.14727540500736375
2025-02-06,Cookie,Google Maps,Summer,New,139.75,1,12.1,2025,2,6,3,-0.9134168157423972,-127.65,0.007155635062611807
2024-10-22,Bread,Google Maps,Summer,Returning,50.41,1,17.9,2024,10,22,1,-0.6449117238643126,-32.51,0.019837333862328905
2024-12-15,Bread,In-store Promo,Winter,Returning,194.54,7,304.14,2024,12,15,6,0.5633802816901409,109.6,0.035982317261231626
2025-04-14,Cupcake,Local Magazine,Winter,New,139.06,4,145.54,2025,4,14,0,0.04659859053645901,6.47999999999999,0.028764562059542642
2024-07-29,Cake,Local Magazine,Fall,Returning,29.52,7,99.68,2024,7,29,0,2.3766937669376698,70.16000000000001,0.23712737127371275
2025-04-18,Cake,Instagram,Winter,New,154.12,4,96.6,2025,4,18,4,-0.3732156760965482,-57.52000000000001,0.025953802232026993
2024-10-05,Cookie,Instagram,Summer,Returning,123.65,10,357.58,2024,10,5,5,1.8918722199757376,233.92999999999998,0.08087343307723413
2024-08-31,Cupcake,Google Maps,Winter,Returning,140.58,8,222.42,2024,8,31,5,0.5821596244131453,81.83999999999997,0.056907099160620284
2025-03-28,Cookie,Instagram,Fall,Returning,119.94,10,482.21,2025,3,28,4,3.02042688010672,362.27,0.08337502084375521
2025-02-28,Cake,Instagram,Summer,Returning,38.3,5,183.86,2025,2,28,4,3.8005221932114885,145.56,0.13054830287206268
2025-01-20,Bread,Local Magazine,Spring,Returning,196.32,3,43.66,2025,1,20,0,-0.7776079869600652,-152.66,0.01528117359413203
2025-03-14,Cake,Instagram,Fall,New,150.11,6,282.13,2025,3,14,4,0.879488375191526,132.01999999999998,0.03997068816201452
2024-05-15,Bread,In-store Promo,Spring,New,184.68,2,98.21,2024,5,15,2,-0.46821529131470657,-86.47000000000001,0.010829542993285682
2024-12-07,Cookie,In-store Promo,Winter,Returning,126.75,6,84.7,2024,12,7,5,-0.33175542406311637,-42.05,0.047337278106508875
2024-08-04,Bread,Local Magazine,Winter,New,104.07,1,25.01,2024,8,4,6,-0.7596809839531085,-79.05999999999999,0.009608917075045643
2024-10-21,Cake,Instagram,Summer,New,132.82,6,155.14,2024,10,21,0,0.16804698087637399,22.319999999999993,0.045173919590423134
2024-10-22,Bread,In-store Promo,Summer,Returning,151.64,5,79.97,2024,10,22,1,-0.47263255077815874,-71.66999999999999,0.032972830387760485
2025-04-01,Cookie,Google Maps,Winter,New,30.81,3,105.81,2025,4,1,1,2.4342745861733204,75.0,0.09737098344693282
2024-06-27,Bread,Instagram,Summer,New,58.36,2,42.7,2024,6,27,3,-0.2683344756682659,-15.659999999999997,0.03427004797806717
2024-10-20,Bread,Local Magazine,Summer,New,167.22,9,143.16,2024,10,20,6,-0.14388231072838178,-24.060000000000002,0.05382131324004306
2025-04-04,Cake,Google Maps,Winter,Returning,140.7,9,94.44,2025,4,4,4,-0.3287846481876332,-46.25999999999999,0.06396588486140725
2024-06-07,Cake,Instagram,Summer,New,13.83,4,100.36,2024,6,7,4,6.256688358640637,86.53,0.28922631959508316
2025-02-02,Cupcake,In-store Promo,Summer,Returning,92.48,1,22.04,2025,2,2,6,-0.7616782006920415,-70.44,0.010813148788927335
2024-10-29,Bread,Google Maps,Summer,Returning,19.74,9,224.63,2024,10,29,1,10.379432624113475,204.89,0.4559270516717326
2025-03-16,Cookie,Instagram,Fall,New,122.09,5,48.43,2025,3,16,6,-0.6033254156769595,-73.66,0.04095339503644852
2024-09-01,Cake,Google Maps,Spring,Returning,46.75,5,107.23,2024,9,1,6,1.2936898395721925,60.480000000000004,0.10695187165775401
2024-12-30,Cupcake,In-store Promo,Winter,New,107.74,6,32.05,2024,12,30,0,-0.702524596250232,-75.69,0.05568962316688324
2025-03-02,Bread,Local Magazine,Fall,New,180.99,8,306.43,2025,3,2,6,0.6930769655782087,125.44,0.044201337090446984
2024-06-07,Cupcake,Instagram,Summer,New,16.96,3,141.13,2024,6,7,4,7.32134433962264,124.16999999999999,0.17688679245283018
2024-08-25,Cake,Local Magazine,Winter,New,165.54,5,189.16,2024,8,25,6,0.14268454754137977,23.620000000000005,0.030204180258547784
2024-05-09,Bread,Instagram,Spring,New,188.93,1,44.55,2024,5,9,3,-0.7641983803525114,-144.38,0.00529296564865294
2024-06-14,Bread,Local Magazine,Summer,Returning,47.48,4,116.88,2024,6,14,4,1.4616680707666387,69.4,0.08424599831508003
2024-11-19,Bread,In-store Promo,Fall,Returning,178.01,8,46.26,2024,11,19,1,-0.7401269591595978,-131.75,0.04494129543284085
2024-10-16,Cake,Instagram,Summer,New,195.11,1,26.6,2024,10,16,2,-0.863666649582287,-168.51000000000002,0.005125313925477935
2024-09-28,Bread,In-store Promo,Spring,New,130.65,5,29.24,2024,9,28,5,-0.7761959433601225,-101.41000000000001,0.038270187523918864
2025-02-21,Cookie,Local Magazine,Summer,New,131.55,1,18.05,2025,2,21,4,-0.862789813759027,-113.50000000000001,0.007601672367920942
2024-08-21,Cake,Local Magazine,Winter,Returning,143.85,1,11.41,2024,8,21,2,-0.9206812652068127,-132.44,0.006951685783802572
2024-08-11,Bread,Instagram,Winter,Returning,114.55,2,13.15,2024,8,11,6,-0.885202968136185,-101.39999999999999,0.017459624618070713
2024-11-20,Cake,Instagram,Fall,New,116.85,3,79.78,2024,11,20,2,-0.31724433033804017,-37.06999999999999,0.025673940949935817
2024-06-21,Cookie,In-store Promo,Summer,Returning,32.55,9,81.8,2024,6,21,4,1.513056835637481,49.25,0.2764976958525346
2024-05-16,Cupcake,Google Maps,Spring,Returning,91.56,4,140.55,2024,5,16,3,0.5350589777195283,48.99000000000001,0.043687199650502405
2024-07-07,Cookie,Google Maps,Fall,Returning,141.51,9,57.29,2024,7,7,6,-0.5951522860575225,-84.22,0.0635997456010176
2024-08-25,Cupcake,In-store Promo,Winter,New,81.81,8,397.69,2024,8,25,6,3.8611416697225276,315.88,0.09778755653343112
2024-12-20,Bread,Local Magazine,Winter,Returning,141.07,8,106.9,2024,12,20,4,-0.24222017438151264,-34.16999999999999,0.056709435032253494
2024-10-11,Cupcake,Google Maps,Summer,Returning,180.8,7,203.06,2024,10,11,4,0.12311946902654862,22.25999999999999,0.03871681415929203
2024-07-15,Cookie,Google Maps,Fall,Returning,137.28,8,47.67,2024,7,15,0,-0.6527534965034965,-89.61,0.05827505827505827
2025-04-24,Cake,Google Maps,Winter,Returning,164.58,9,160.88,2025,4,24,3,-0.02248146797909841,-3.700000000000017,0.05468465184104994
2024-12-19,Bread,Instagram,Winter,Returning,166.82,10,304.98,2024,12,19,3,0.8281980577868363,138.16000000000003,0.05994485073732167
2025-04-23,Cake,Local Magazine,Winter,Returning,80.61,6,165.62,2025,4,23,2,1.054583798536162,85.01,0.0744324525493115
2025-02-17,Cupcake,Instagram,Summer,New,118.79,4,88.12,2025,2,17,0,-0.2581867160535399,-30.67,0.03367286808653927
2025-02-06,Cookie,Local Magazine,Summer,Returning,55.9,10,327.54,2025,2,6,3,4.859391771019679,271.64000000000004,0.17889087656529518
2024-11-30,Cake,In-store Promo,Fall,New,48.14,2,56.07,2024,11,30,5,0.16472787702534275,7.93,0.04154549231408392
2024-08-29,Cookie,Google Maps,Winter,Returning,62.33,4,84.53,2024,8,29,3,0.3561687790790952,22.200000000000003,0.06417455478902616
2024-10-23,Cookie,In-store Promo,Summer,New,99.49,3,101.16,2024,10,23,2,0.016785606593627517,1.6700000000000017,0.030153784299929643
2024-06-23,Cake,In-store Promo,Summer,Returning,137.15,8,119.12,2024,6,23,6,-0.13146190302588406,-18.03,0.05833029529711994
2024-12-13,Bread,Instagram,Winter,Returning,119.88,10,187.64,2024,12,13,4,0.5652318985652318,67.75999999999999,0.08341675008341676
2024-05-24,Cupcake,Google Maps,Spring,New,18.3,8,375.56,2024,5,24,4,19.5224043715847,357.26,0.4371584699453552
2025-03-29,Cake,Local Magazine,Fall,New,14.77,9,277.59,2025,3,29,5,17.79417738659445,262.82,0.6093432633716994
2024-05-13,Cookie,Instagram,Spring,New,185.28,1,47.5,2024,5,13,0,-0.7436312607944733,-137.78,0.005397236614853195
2024-10-07,Cupcake,Google Maps,Summer,Returning,146.4,7,37.49,2024,10,7,0,-0.7439207650273224,-108.91,0.04781420765027322
2024-08-15,Bread,Instagram,Winter,Returning,126.67,5,67.87,2024,8,15,3,-0.46419831057077443,-58.8,0.039472645456698506
2024-05-22,Cupcake,Google Maps,Spring,New,181.72,2,74.19,2024,5,22,2,-0.5917345366497909,-107.53,0.01100594320933304
2024-10-23,Cookie,In-store Promo,Summer,Returning,178.4,10,155.92,2024,10,23,2,-0.12600896860986557,-22.480000000000018,0.05605381165919282
2024-07-31,Cupcake,Google Maps,Fall,Returning,194.35,10,459.38,2024,7,31,2,1.3636737844095703,265.03,0.05145356315924878
2025-01-15,Bread,Google Maps,Spring,Returning,38.16,6,234.26,2025,1,15,2,5.138888888888889,196.1,0.15723270440251574
2024-12-05,Cake,In-store Promo,Winter,Returning,142.98,10,327.33,2024,12,5,3,1.289341166596727,184.35,0.06993985172751434
2025-02-16,Bread,Instagram,Summer,Returning,103.14,2,30.43,2025,2,16,6,-0.7049641264300951,-72.71000000000001,0.01939111886755866
2024-08-02,Cookie,Local Magazine,Winter,Returning,132.21,7,295.64,2024,8,2,4,1.2361394750775279,163.42999999999998,0.05294607064518569
2025-01-04,Cake,Google Maps,Spring,New,199.31,7,226.04,2025,1,4,5,0.1341126887762781,26.72999999999999,0.03512116802970247
2025-04-17,Cake,Instagram,Winter,New,15.83,6,284.25,2025,4,17,3,16.95641187618446,268.42,0.3790271636133923
2024-05-15,Cake,Local Magazine,Spring,Returning,22.46,10,92.72,2024,5,15,2,3.128227960819234,70.25999999999999,0.44523597506678536
2025-02-06,Cookie,In-store Promo,Summer,Returning,36.78,4,87.2,2025,2,6,3,1.3708537248504622,50.42,0.1087547580206634
2024-12-26,Cupcake,Google Maps,Winter,New,153.08,1,30.63,2024,12,26,3,-0.7999085445518683,-122.45000000000002,0.006532532009406846
2024-12-01,Bread,Instagram,Winter,New,25.13,4,162.87,2024,12,1,6,5.481098288897733,137.74,0.15917230401910068
2024-11-27,Cake,In-store Promo,Fall,Returning,110.26,8,320.41,2024,11,27,2,1.9059495737348089,210.15000000000003,0.07255577725376383
2024-08-13,Bread,In-store Promo,Winter,Returning,70.34,3,103.29,2024,8,13,1,0.4684390105203298,32.95,0.04264998578333807
2025-03-03,Cupcake,Google Maps,Fall,Returning,38.77,7,195.14,2025,3,3,0,4.033273149342274,156.36999999999998,0.1805519731751354
2025-01-08,Bread,Instagram,Spring,Returning,90.11,5,205.18,2025,1,8,2,1.2769947841527023,115.07000000000001,0.055487737210076576
2025-03-12,Cookie,Instagram,Fall,Returning,91.55,8,192.99,2025,3,12,2,1.1080283997815403,101.44000000000001,0.08738394320043692
2024-12-23,Bread,In-store Promo,Winter,New,19.38,6,76.35,2024,12,23,0,2.9396284829721364,56.97,0.30959752321981426
2024-11-17,Bread,In-store Promo,Fall,New,163.99,10,240.8,2024,11,17,6,0.4683822184279529,76.81,0.06097932800780535
2025-01-01,Cupcake,In-store Promo,Spring,Returning,111.45,3,27.51,2025,1,1,2,-0.7531628532974428,-83.94,0.026917900403768506
2024-09-19,Bread,Local Magazine,Spring,Returning,59.43,3,42.13,2024,9,19,3,-0.29109877166414266,-17.299999999999997,0.05047955577990914
2024-10-23,Cookie,Local Magazine,Summer,Returning,117.19,10,116.15,2024,10,23,2,-0.00887447734448325,-1.039999999999992,0.08533151292772422
2024-09-21,Cookie,In-store Promo,Spring,New,151.72,7,234.81,2024,9,21,5,0.5476535723701556,83.09,0.04613762193514369
2025-04-18,Bread,In-store Promo,Winter,New,87.74,3,49.99,2025,4,18,4,-0.43024846136311823,-37.74999999999999,0.03419193070435377
2024-09-02,Cupcake,In-store Promo,Spring,New,160.17,5,203.66,2024,9,2,0,0.2715240057438972,43.49000000000001,0.031216832115876884
2024-10-08,Bread,Local Magazine,Summer,Returning,105.46,7,127.6,2024,10,8,1,0.20993741703015362,22.14,0.06637587710980467
2024-06-23,Cupcake,In-store Promo,Summer,Returning,182.41,3,112.11,2024,6,23,6,-0.38539553752535494,-70.3,0.016446466750726387
2024-09-09,Cookie,Instagram,Spring,Returning,38.16,10,150.02,2024,9,9,0,2.931341719077569,111.86000000000001,0.2620545073375262
2024-07-09,Cookie,Instagram,Fall,New,17.96,9,266.01,2024,7,9,1,13.811247216035634,248.04999999999998,0.5011135857461024
2024-11-08,Bread,In-store Promo,Fall,Returning,144.93,5,56.76,2024,11,8,4,-0.6083626578348169,-88.17000000000002,0.03449941350997033
2025-03-29,Cookie,Google Maps,Fall,Returning,98.89,7,307.32,2025,3,29,5,2.107695419152594,208.43,0.0707857215087471
2025-02-10,Bread,In-store Promo,Summer,Returning,108.07,10,305.35,2025,2,10,0,1.8254834829277324,197.28000000000003,0.09253261774775609
2024-07-02,Cake,Google Maps,Fall,Returning,79.8,8,347.99,2024,7,2,1,3.3607769423558898,268.19,0.10025062656641605
2025-04-09,Bread,Google Maps,Winter,New,102.19,8,167.42,2025,4,9,2,0.6383207750269105,65.22999999999999,0.07828554653097172
2025-04-15,Cake,Instagram,Winter,Returning,18.67,1,37.96,2025,4,15,1,1.0332083556507765,19.29,0.05356186395286555
2025-02-18,Cupcake,Google Maps,Summer,Returning,24.48,9,243.5,2025,2,18,1,8.946895424836601,219.02,0.3676470588235294
2025-03-24,Bread,In-store Promo,Fall,Returning,145.84,8,145.21,2025,3,24,0,-0.004319802523313189,-0.6299999999999955,0.05485463521667581
2024-11-23,Cupcake,Google Maps,Fall,Returning,30.75,1,44.71,2024,11,23,5,0.4539837398373984,13.96,0.032520325203252036
2024-12-05,Cupcake,Google Maps,Winter,New,45.07,5,183.96,2024,12,5,3,3.0816507654759264,138.89000000000001,0.11093854004881296
2024-11-27,Cookie,Google Maps,Fall,Returning,176.86,9,89.93,2024,11,27,2,-0.4915187153680878,-86.93,0.05088770779147348
2024-12-19,Cupcake,Local Magazine,Winter,New,142.5,7,273.61,2024,12,19,3,0.9200701754385966,131.11,0.04912280701754386
2024-10-04,Bread,Local Magazine,Summer,New,52.48,4,96.33,2024,10,4,4,0.8355564024390245,43.85,0.07621951219512195
2025-01-22,Cupcake,Google Maps,Spring,New,164.71,3,38.27,2025,1,22,2,-0.7676522372654969,-126.44,0.0182138303685265
2025-03-20,Cookie,In-store Promo,Fall,Returning,113.71,3,49.93,2025,3,20,3,-0.5609005364523788,-63.779999999999994,0.026382903878286873
